278,AVICENNA_enh.scl,AVICENNA enh,7,"""Dorian mode of Avicenna's (Ibn Sina) Enharmonic genus"""
279,awad.scl,awad,24,"""d'Erlanger vol.5, p. 37, after Mans.ur 'Awad"""
280,awraamoff.scl,awraamoff,12,"""Awraamoff Septimal Just (1920)"""
281,ayers_19.scl,ayers 19,19,"""Lydia Ayers, NINETEEN, for 19 for the 90's CD. Repeats at 37/19 (or 2/1)"""
282,ayers_37.scl,ayers 37,36,"""Lydia Ayers, algorithmic composition, subharmonics 1-37"""
283,ayers_me.scl,ayers me,9,"""Lydia Ayers, Merapi (1996), Slendro 0 2 4 5 7 9, Pelog 0 1 3 6 8 9"""
284,b10_13.scl,b10 13,10,"""10-tET approximation with minimal order 13 beats"""
285,b12_17.scl,b12 17,12,"""12-tET approximation with minimal order 17 beats"""
286,b14_19.scl,b14 19,14,"""14-tET approximation with minimal order 19 beats"""
287,b15_21.scl,b15 21,15,"""15-tET approximation with minimal order 21 beats"""
288,b8_11.scl,b8 11,8,"""8-tET approximation with minimal order 11 beats"""
289,badings1.scl,badings1,9,"""Henk Badings, harmonic scale, Lydomixolydisch"""
290,badings2.scl,badings2,9,"""Henk Badings, subharmonic scale, Dorophrygisch"""
291,bagpipe1.scl,bagpipe1,12,"""Bulgarian bagpipe tuning"""
292,bagpipe2.scl,bagpipe2,9,"""Highland Bagpipe, from Acustica4: 231 (1954) J.M.A Lenihan and S. McNeill"""
293,bagpipe3.scl,bagpipe3,9,"""Highland Bagpipe, Allan Chatto, 1991. From Australian Pipe Band College"""
294,bagpipe4.scl,bagpipe4,9,"""Highland Bagpipe, Ewan Macpherson in 'NZ Pipeband', Winter 1998"""
295,bailey_well.scl,bailey well,12,"""Paul Bailey's proportional beating modern temperament (1993)"""
296,bailey_well2.scl,bailey well2,12,"""Paul Bailey's modern well temperament (2002)"""
297,bailey_well3.scl,bailey well3,12,"""Paul Bailey's equal beating well temperament"""
298,balafon.scl,balafon,7,"""Observed balafon tuning from Patna, Helmholtz/Ellis p. 518, nr.81"""
299,balafon2.scl,balafon2,7,"""Observed balafon tuning from West-Africa, Helmholtz/Ellis p. 518, nr.86"""
300,balafon3.scl,balafon3,7,"""Pitt-River's balafon tuning from West-Africa, Helmholtz/Ellis p. 518, nr.87"""
301,balafon4.scl,balafon4,7,"""Mandinka balafon scale from Gambia"""
302,balafon5.scl,balafon5,7,"""An observed balafon tuning from Singapore, Helmholtz/Ellis p. 518, nr.82"""
303,balafon6.scl,balafon6,7,"""Observed balafon tuning from Burma, Helmholtz/Ellis p. 518, nr.84"""
304,balafon7.scl,balafon7,5,"""Observed South Pacific pentatonic balafon tuning, Helmholtz/Ellis p. 518, nr.93"""
305,bamboo.scl,bamboo,23,"""Pythagorean scale with fifth average from Chinese bamboo tubes"""
306,banchieri.scl,banchieri,12,"""Adriano Banchieri, in L'Organo suonarino (1605)"""
307,bapere.scl,bapere,5,"""African, Bapere Horns Aerophone, made of reed, one note each"""
308,BARBOUR_chrom1.scl,BARBOUR chrom1,7,"""Barbour's #1 Chromatic"""
309,barbour_chrom2.scl,barbour chrom2,7,"""Barbour's #2 Chromatic"""
310,barbour_chrom3.scl,barbour chrom3,7,"""Barbour's #3 Chromatic"""
311,BARBOUR_CHROM3p.scl,BARBOUR CHROM3p,7,"""permuted Barbour's #3 Chromatic"""
312,BARBOUR_CHROM3P2.scl,BARBOUR CHROM3P2,7,"""permuted Barbour's #3 Chromatic"""
313,barbour_chrom4.scl,barbour chrom4,7,"""Barbour's #4 Chromatic"""
314,BARBOUR_CHROM4p.scl,BARBOUR CHROM4p,7,"""permuted Barbour's #4 Chromatic"""
315,BARBOUR_CHROM4P2.scl,BARBOUR CHROM4P2,7,"""permuted Barbour's #4 Chromatic"""
316,barca.scl,barca,12,"""Barca"""
317,barca_a.scl,barca a,12,"""Barca A"""
318,barkechli.scl,barkechli,27,"""Mehdi Barkechli, 27-tone pyth. Arabic scale"""
319,barlow_13.scl,barlow 13,13,"""7-limit rational 13-equal, Barlow, On the Quantification of Harmony and Metre"""
320,Barlow_17.scl,Barlow 17,17,"""11-limit rational 17-equal, Barlow, On the Quantification of Harmony and Metre"""
321,barnes.scl,barnes,12,"""John Barnes' temperament (1977) made after analysis of Wohltemperierte Klavier, 1/6 P"""
322,barnes2.scl,barnes2,12,"""John Barnes' temperament (1971), 1/8 P"""
323,barton.scl,barton,12,"""Jacob Barton, tetratetradic scale on 6:7:9:11"""
324,barton2.scl,barton2,11,"""Jacob Barton, mode of 88CET, TL 17-01-2007"""
325,beardsley_8.scl,beardsley 8,8,"""David Beardsley's scale used in ""Sonic Bloom"" (1999)"""
326,bedos.scl,bedos,12,"""Temperament of Dom Fran�ois B�dos de Celles (1770), after M. Tessmer"""
327,belet.scl,belet,13,"""Belet, Brian 1992  Proceedings of the ICMC pp.158-161."""
328,bellingwolde.scl,bellingwolde,12,"""Current 1/6-P. comma mod.mean of Freytag organ in Bellingwolde. Ortgies,2002"""
329,bellingwolde_org.scl,bellingwolde org,12,"""Original tuning of the Freytag organ in Bellingwolde"""
330,bell_mt_partials.scl,bell mt partials,9,"""Partials of major third bell. 1/1=523.5677 Hz, Andr� Lehr, 2006. 9=hum note"""
331,belobog31.scl,belobog31,31,"""Belobog[31] hobbit in 626-tET, commas 3136/3125, 441/440"""
332,bemetzrieder2.scl,bemetzrieder2,12,"""Anton Bemetzrieder temperament nr. 2 (1808), is Vallotti in F#"""
333,bendeler-b.scl,bendeler-b,12,"""Die Br�che nach Bendeler, Jerzy Erdmann: Ein Rechenmodell f�r historische Mensurationsmethoden, p. 342"""
334,bendeler.scl,bendeler,12,"""J. Ph. Bendeler well temperament"""
335,bendeler1.scl,bendeler1,12,"""Bendeler I temperament (c.1690), three 1/3P comma tempered fifths"""
336,bendeler2.scl,bendeler2,12,"""Bendeler II temperament (c.1690), three 1/3P comma tempered fifths"""
337,bendeler3.scl,bendeler3,12,"""Bendeler III temperament (c.1690), four 1/4P tempered fifths"""
338,bermudo-v.scl,bermudo-v,12,"""Bermudo's vihuela temperament, 3 1/6P, 1 1/2P comma"""
339,bermudo.scl,bermudo,12,"""Temperament of Fr. Juan Bermudo (1555)"""
340,bermudo2.scl,bermudo2,12,"""Temperament of Fr. Juan Bermudo, interpr. of Franz Josef Ratte: Die Temperatur der Clavierinstrumente, p. 227"""
341,betacub.scl,betacub,46,"""inverted 3x3x3 9-limit quintad cube beta (5120/5103) synch tempered"""
342,bethisy.scl,bethisy,12,"""Bethisy temperament ordinaire, see Pierre-Yves Asselin: Musique et temperament"""
343,biezen.scl,biezen,12,"""Jan van Biezen modified meantone (1974)"""
344,biezen2.scl,biezen2,12,"""Jan van Biezen 2, also Siracusa (early 17th cent.), modified 1/4 comma MT"""
345,biezen3.scl,biezen3,12,"""Jan van Biezen 3 (2004) (also called Van Biezen I)"""
346,biezen_chaumont.scl,biezen chaumont,12,"""Jan van Biezen, after Chaumont, 1/8 Pyth. comma. Lochem, Hervormde Gudulakerk (1978)"""
347,biggulp-bunya.scl,biggulp-bunya,12,"""Biggulp tempered in POTE-tuned 13-limit bunya"""
348,biggulp.scl,biggulp,12,"""Big Gulp"""
349,bigler12.scl,bigler12,12,"""Kurt Bigler, JI organ tuning, TL 28-3-2004"""
350,bihex-top.scl,bihex-top,12,"""Bihexany in octoid TOP tuning"""
351,bihex540.scl,bihex540,12,"""Bihexany in 540/539 tempering"""
352,bihexany-octoid.scl,bihexany-octoid,12,"""Octoid tempering of bihexany, 600-equal"""
353,bihexany.scl,bihexany,12,"""Hole around [0, 1/2, 1/2, 1/2]"""
354,bihexanymyna.scl,bihexanymyna,12,"""Myna tempered bihexany, 89-tET"""
355,billeter.scl,billeter,12,"""Organ well temperament of Otto Bernhard Billeter"""
356,billeter2.scl,billeter2,12,"""Bernhard Billeter's Bach temperament (1977/79), 1/12 and 7/24 Pyth. comma"""
357,blackbeat15.scl,blackbeat15,15,"""Blackwood[15] with brats of -1"""
358,blackchrome2.scl,blackchrome2,10,"""Second 25/24&256/245 scale"""
359,blackjack.scl,blackjack,21,"""21 note MOS of ""MIRACLE"" temperament, Erlich & Keenan, miracle1.scl,TL 2-5-2001"""
360,blackjackg.scl,blackjackg,21,"""Blackjack on G-D"""
361,blackjack_r.scl,blackjack r,21,"""Rational ""Wilson/Grady""-style version, Paul Erlich, TL 28-11-2001"""
362,blackjack_r2.scl,blackjack r2,21,"""Another rational Blackjack maximising 1:3:7:9:11, Paul Erlich, TL 5-12-2001"""
363,blackjack_r3.scl,blackjack r3,21,"""7-Limit rational Blackjack, Dave Keenan, TL 5-12-2001"""
364,blackjb.scl,blackjb,21,"""Marvel (1,1) tuning of pipedum_21b"""
365,blackj_gws.scl,blackj gws,21,"""Detempered Blackjack in 1/4 kleismic marvel tuning"""
366,blackopkeegil1.scl,blackopkeegil1,15,"""Blacksmith-Opossum-Keemun-Gilead Wakalix 1"""
367,blackopkeegil2.scl,blackopkeegil2,15,"""Blacksmith-Opossum-Keemun-Gilead Wakalix 2"""
368,blackwood.scl,blackwood,25,"""Blackwood temperament, g=84.663787, p=240, 5-limit"""
369,blackwood_6.scl,blackwood 6,6,"""Easley Blackwood, whole tone scale, arrangement of 4:5:7:9:11:13, 1/1=G, p.114"""
370,blackwood_9.scl,blackwood 9,9,"""Blackwood, scale with pure triads on I II III IV VI and dom.7th on V. page 83"""
371,blasquinten.scl,blasquinten,23,"""Blasquintenzirkel. 23 fifths in 2 oct. C. Sachs, Vergleichende Musikwiss. p. 28"""
372,blueji-cataclysmic.scl,blueji-cataclysmic,12,"""Blueji tempered in 13-limit POTE-tuned cataclysmic"""
373,bluesrag.scl,bluesrag,12,"""Ragismic tempered bluesji in 8419-tET"""
374,bobrova.scl,bobrova,12,"""Bobrova Cheerful 12 WT based on *19 EDL"""
375,bobro_phi.scl,bobro phi,8,"""Cameron Bobro's phi scale, TL 06-05-2009"""
376,bobro_phi2.scl,bobro phi2,6,"""Cameron Bobro, first 5 golden cuts of Phi, TL 09-05-2009"""
377,boeth_chrom.scl,boeth chrom,7,"""Boethius's Chromatic. The CI is 19/16"""
378,boeth_enh.scl,boeth enh,8,"""Boethius's Enharmonic, with a CI of 81/64 and added 16/9"""
379,bohlen-eg.scl,bohlen-eg,13,"""Bohlen-Pierce with two tones altered by minor BP diesis, slightly more equal"""
380,bohlen-p.scl,bohlen-p,13,"""See Bohlen, H. 13-Tonstufen in der Duodezime, Acustica 39: 76-86 (1978)"""
381,BOHLEN-P_9.scl,BOHLEN-P 9,9,"""Bohlen-Pierce subscale by J.R. Pierce with 3:5:7 triads"""
382,bohlen-p_9a.scl,bohlen-p 9a,9,"""Pierce's 9 of 3\13, see Mathews et al., J. Acoust. Soc. Am. 84, 1214-1222"""
383,BOHLEN-P_EB.scl,BOHLEN-P EB,13,"""Bohlen-Pierce scale with equal beating 5/3 and 7/3"""
384,bohlen-p_ebt.scl,bohlen-p ebt,13,"""Bohlen-Pierce scale with equal beating 7/3 tenth"""
385,bohlen-p_ebt2.scl,bohlen-p ebt2,13,"""Bohlen-Pierce scale with equal beating 7/5 tritone"""
386,bohlen-p_et.scl,bohlen-p et,13,"""13-tone equal division of 3/1. Bohlen-Pierce equal approximation"""
387,bohlen-p_ring.scl,bohlen-p ring,13,"""Todd Harrop, symmetrical ring of Bohlen-Pierce enharmonics using 4 major and 8 minor dieses (2012)"""
388,bohlen-p_sup.scl,bohlen-p sup,13,"""Superparticular Bohlen-Pierce scale"""
389,bohlen47.scl,bohlen47,21,"""Heinz Bohlen, mode of 4\47 (1998), www.huygens-fokker.org/bpsite/pythagorean.html"""
390,bohlen47r.scl,bohlen47r,23,"""Rational version, with alt.9 64/49 and alt.38 40/13"""
391,bohlen5.scl,bohlen5,13,"""5-limit version of Bohlen-Pierce"""
392,bohlen_11.scl,bohlen 11,11,"""11-tone scale by Bohlen, generated from the 1/1 3/2 5/2 triad"""
393,bohlen_12.scl,bohlen 12,12,"""12-tone scale by Bohlen generated from the 4:7:10 triad, Acustica 39/2, 1978"""
394,bohlen_8.scl,bohlen 8,8,"""See Bohlen, H. 13-Tonstufen in der Duodezime, Acustica 39: 76-86 (1978)"""
395,bohlen_arcturus.scl,bohlen arcturus,7,"""Paul Erlich, Arcturus-7, TOP tuning (15625/15309 tempered)"""
396,bohlen_canopus.scl,bohlen canopus,7,"""Paul Erlich, Canopus-7, TOP tuning (16875/16807 tempered)"""
397,bohlen_coh.scl,bohlen coh,13,"""Differentially coherent Bohlen-Pierce, interval=2"""
398,bohlen_coh2.scl,bohlen coh2,13,"""Differentially coherent Bohlen-Pierce, interval=1,2, subharmonic=25"""
399,bohlen_coh3.scl,bohlen coh3,13,"""Differentially coherent Bohlen-Pierce, interval=1, subharmonic=75"""
400,bohlen_delta.scl,bohlen delta,9,"""Bohlen's delta scale, a mode B-P, see Acustica 39: 76-86 (1978)"""
401,bohlen_diat_top.scl,bohlen diat top,9,"""BP Diatonic, TOP tuning (245/243 tempered)"""
402,BOHLEN_D_JI.scl,BOHLEN D JI,9,"""Bohlen's delta scale, just version. ""Dur"" form, ""moll"" is inversion."""
403,bohlen_enh.scl,bohlen enh,49,"""Bohlen-Pierce scale, all enharmonic tones"""
404,bohlen_eq.scl,bohlen eq,13,"""Most equal selection from all enharmonic Bohlen-Pierce tones"""
405,bohlen_gamma.scl,bohlen gamma,9,"""Bohlen's gamma scale, a mode of the Bohlen-Pierce scale"""
406,BOHLEN_G_JI.scl,BOHLEN G JI,9,"""Bohlen's gamma scale, just version"""
407,bohlen_harm.scl,bohlen harm,9,"""Bohlen's harmonic scale, inverse of lambda"""
408,bohlen_h_ji.scl,bohlen h ji,9,"""Bohlen's harmonic scale, just version"""
409,bohlen_lambda.scl,bohlen lambda,9,"""Bohlen's lambda scale, a mode of the Bohlen-Pierce scale"""
410,bohlen_lambda_pyth.scl,bohlen lambda pyth,9,"""Dave Benson's BP-Pythagorean scale, lambda mode of bohlen_pyth.scl"""
411,bohlen_l_ji.scl,bohlen l ji,9,"""Bohlen's lambda scale, just version"""
412,bohlen_mean.scl,bohlen mean,13,"""1/3 minor BP diesis (245/243) tempered 7/3 meantone scale"""
413,bohlen_pent_top.scl,bohlen pent top,5,"""BP Pentatonic, TOP tuning (245/243 tempered)"""
414,bohlen_pyth.scl,bohlen pyth,13,"""Cycle of 13 7/3 BP tenths"""
415,bohlen_quintuple_j.scl,bohlen quintuple j,65,"""Bohlen-Pierce quintuple scale (just version of 65ED3). Georg Hajdu (2017)"""
416,bohlen_quintuple_t.scl,bohlen quintuple t,65,"""Bohlen-Pierce quintuple scale, 65th root of 3. Georg Hajdu (2017)"""
417,bohlen_sirius.scl,bohlen sirius,7,"""Paul Erlich, Sirius-7, TOP tuning (3125/3087 tempered)"""
418,bohlen_t.scl,bohlen t,8,"""Bohlen, scale based on the twelfth"""
419,bohlen_t_ji.scl,bohlen t ji,8,"""Bohlen, scale based on twelfth, just version"""
420,bolivia.scl,bolivia,7,"""Observed scale from pan-pipe from La Paz. 1/1=171 Hz"""
421,boomsliter.scl,boomsliter,12,"""Boomsliter & Creel basic set of their referential tuning. [1 3 5 7 9] x u[1 3 5] cross set"""
422,boop19.scl,boop19,19,"""19 note detempered sensi MOS boop (245/243) scale, rms tuning"""
423,bossart-muri.scl,bossart-muri,12,"""Victor Ferdinand Bossart's Modified meantone (1743/44), organ in Klosterkirche Muri"""
424,bossart1.scl,bossart1,12,"""Victor Ferdinand Bossart (erste Anweisung) organ temperament (1740?)"""
425,bossart2.scl,bossart2,12,"""Victor Ferdinand Bossart (zweite Anweisung) organ temperament (1740?)"""
426,bossart3.scl,bossart3,12,"""Victor Ferdinand Bossart (dritte Anweisung) organ temperament (1740?)"""
427,boulliau.scl,boulliau,12,"""Monsieur Boulliau's irregular temp. (1373), reported by Mersenne in 1636"""
428,bourdelle1.scl,bourdelle1,88,"""Compromis Cordier, piano tuning by Jean-Pierre Chainais"""
429,bpg55557777.scl,bpg55557777,25,"""Bohlen-Pierce extended to [55557777]"""
430,bps_temp17.scl,bps temp17,17,"""Bohlen-Pierce-Stearn temperament. Highest 7-limit error 8.4 cents, 2001"""
431,brac.scl,brac,12,"""Circulating temperament with simple beat ratios: 4 3/2 4 3/2 2 2 177/176 4 3/2 2 3/2 2"""
432,breed-blues1.scl,breed-blues1,7,"""Graham Breed's blues scale in 22-tET"""
433,breed-blues2.scl,breed-blues2,8,"""Graham Breed's blues scale in 29-tET"""
434,breed-bluesji.scl,breed-bluesji,12,"""7-limit JI version of Graham Breed's Blues scale"""
435,breed-dias13.scl,breed-dias13,46,"""13-limit Diaschismic temperament, g=103.897, oct=1/2, 13-limit"""
436,breed-ht.scl,breed-ht,19,"""Hemithird temperament, g=193.202, 5-limit"""
437,breed-kleismic.scl,breed-kleismic,7,"""Kleismic temperament, g=317.080, 5-limit"""
438,breed-magic.scl,breed-magic,13,"""Graham Breed's Magic temperament, g=380.384, 9-limit, close to 41-tET"""
439,breed-magic5.scl,breed-magic5,19,"""Magic temperament, g=379.967949, 5-limit"""
440,breed-mystery.scl,breed-mystery,58,"""Mystery temperament, g=15.563, oct=1/29, 15-limit"""
441,breed.scl,breed,12,"""Graham Breed's fourth based 12-tone keyboard scale. Tuning List 23-10-97"""
442,breed11.scl,breed11,11,"""Breed[11] hobbit in 2749-tET"""
443,breed7-3.scl,breed7-3,10,"""Graham Breed's 7 + 3 scale in 24-tET"""
444,breedball3.scl,breedball3,12,"""Third Breed ball around 49/40-7/4"""
445,breedball4.scl,breedball4,14,"""Fourth Breed ball around 49/40-7/4"""
446,breedpump.scl,breedpump,16,"""Comma pump in breed (2401/2400 planar) [[1, 1, -2]->[1, 1, -1]->[0, 1, -1]->[0, 0, -1]->[0, 0, 0]->[0, -1, 0],[0, -1, 1]->[0, -2, 1]->[-1, -2, 1]"""
447,breedt2.scl,breedt2,12,"""Graham Breed's 1/5 P temperament, TL 10-06-99"""
448,breedt3.scl,breedt3,12,"""Graham Breed's other 1/4 P temperament, TL 10-06-99"""
449,breetet2.scl,breetet2,13,"""doubled Breed tetrad"""
450,breetet3.scl,breetet3,25,"""tripled Breed tetrad"""
451,breeza.scl,breeza,27,"""A 40353607/40000000 & 40960000/40353607 Fokker block with 11 otonal and 10 utonal tetrads"""
452,breezb.scl,breezb,27,"""Alternative block to breeza 40353607/40000000 & 40960000/40353607"""
453,bremmer.scl,bremmer,12,"""Bill Bremmer's Shining Brow (1998)"""
454,bremmer_ebvt1.scl,bremmer ebvt1,12,"""Bill Bremmer EBVT I temperament (2011)"""
455,bremmer_ebvt2.scl,bremmer ebvt2,12,"""Bill Bremmer EBVT II temperament (2011)"""
456,bremmer_ebvt3.scl,bremmer ebvt3,12,"""Bill Bremmer EBVT III temperament (2011)"""
457,broadwood.scl,broadwood,12,"""Broadwood's Best (Ellis tuner number 4), Victorian (1885)"""
458,broadwood2.scl,broadwood2,12,"""Broadwood's Usual (Ellis tuner number 2), Victorian (1885)"""
459,broadwood3.scl,broadwood3,12,"""John Broadwood�s 1832 unequal temperament compiled by A.Sparschuh, a=403.0443"""
460,broeckaert-pbp.scl,broeckaert-pbp,12,"""Johan Broeckaert-Devriendt, PBP temperament (2007). Equal PBP for C-E and G-B"""
461,brown.scl,brown,45,"""Tuning of Colin Brown's Voice Harmonium, Glasgow. Helmholtz/Ellis p. 470-473, genus [3333333333333355]"""
462,bruder-vier.scl,bruder-vier,12,"""Ignaz Bruder organ temperament (1829) according to P. Vier"""
463,bruder.scl,bruder,12,"""Ignaz Bruder organ temperament (1829), systematised by Ratte, p. 406"""
464,bug-pelog.scl,bug-pelog,7,"""Pelog-like subset of bug[9] and superpelog[9], g=260.256797"""
465,bugblock19.scl,bugblock19,19,"""Bug (<<2 3 0||) and <<5 2 -15|| <19 30 45| weak Fokker block: generators -9 to 9"""
466,burma3.scl,burma3,7,"""Burmese scale, von Hornbostel: �ber ein akustisches Kriterium.., 1911, p.613. 1/1=336 Hz"""
467,burt1.scl,burt1,12,"""W. Burt's 13diatsub #1"""
468,burt10.scl,burt10,12,"""W. Burt's 19enhsub #10"""
469,burt11.scl,burt11,12,"""W. Burt's 19enhharm #11"""
470,burt12.scl,burt12,12,"""W. Burt's 19diatharm #12"""
471,burt13.scl,burt13,12,"""W. Burt's 23diatsub #13"""
472,burt14.scl,burt14,12,"""W. Burt's 23enhsub #14"""
473,burt15.scl,burt15,12,"""W. Burt's 23enhharm #15"""
474,burt16.scl,burt16,12,"""W. Burt's 23diatharm #16"""
475,burt17.scl,burt17,36,"""W. Burt's ""2 out of 3,5,11,17,31 dekany"" CPS with 1/1=3/1. 1/1 vol. 10(1) '98"""
476,burt18.scl,burt18,36,"""W. Burt's ""2 out of 1,3,5,7,11 dekany"" CPS with 1/1=1/1. 1/1 vol. 10(1) '98"""
477,burt19.scl,burt19,20,"""W. Burt's ""2 out of 2,3,4,5,7 dekany"" CPS with 1/1=1/1. 1/1 vol. 10(1) '98"""
478,burt2.scl,burt2,12,"""W. Burt's 13enhsub #2"""
479,burt20.scl,burt20,12,"""Warren Burt tuning for ""Commas"" (1993). 1/1=263 Hz, XH 16"""
480,burt3.scl,burt3,12,"""W. Burt's 13enhharm #3"""
481,burt4.scl,burt4,12,"""W. Burt's 13diatharm #4, see his post 3/30/94 in Tuning Digest #57"""
482,burt5.scl,burt5,12,"""W. Burt's 17diatsub #5"""
483,burt6.scl,burt6,12,"""W. Burt's 17enhsub #6"""
484,burt7.scl,burt7,12,"""W. Burt's 17enhharm #7"""
485,burt8.scl,burt8,12,"""W. Burt's 17diatharm #8, harmonics 16 to 32"""
486,burt9.scl,burt9,12,"""W. Burt's 19diatsub #9"""
487,burt_fibo.scl,burt fibo,12,"""Warren Burt, 3/2+5/3+8/5+etc. ""Recurrent Sequences"", 2002"""
488,burt_fibo23.scl,burt fibo23,23,"""Warren Burt, 23-tone Fibonacci scale. ""Recurrent Sequences"", 2002"""
489,burt_forks.scl,burt forks,19,"""Warren Burt, 19-tone Forks. Interval 5(3): pp. 13+23, Winter 1986-87"""
490,burt_primes.scl,burt primes,54,"""Warren Burt, primes until 251. ""Some Numbers"", Dec. 2002"""
491,buselik pentachord 13-limit.scl,buselik pentachord 13-limit,4,"""Buselik pentachord 132:147:156:176:198"""
492,buselik pentachord 19-limit.scl,buselik pentachord 19-limit,4,"""Buselik pentachord 48:54:57:64:72"""
493,buselik tetrachord 13-limit.scl,buselik tetrachord 13-limit,3,"""Buselik tetrachord 132:147:156:176"""
494,buselik tetrachord 19-limit.scl,buselik tetrachord 19-limit,3,"""Buselik tetrachord 48:54:57:64"""
495,bushmen.scl,bushmen,4,"""Observed scale of South-African bushmen, almost (4 notes) equal pentatonic"""
496,buurman.scl,buurman,12,"""Buurman temperament, 1/8-Pyth. comma, organ Doetinchem Gereformeerde Gemeentekerk"""
497,buzurg10decoid.scl,buzurg10decoid,10,"""buzurg_al-erin10 in decoid temperament, POTE tuning"""
498,buzurg_al-erin10.scl,buzurg al-erin10,10,"""Decatonic with septimal Buzurg, Rastlike modes (cf. Secor, blarney.txt)"""
499,cairo.scl,cairo,26,"""d'Erlanger vol.5, p. 42. Congress of Arabic Music, Cairo, 1932"""
500,cal46.scl,cal46,46,"""Gene Ward Smith, 46 note scale for Caleb"""
501,canright.scl,canright,9,"""David Canright's piano tuning for ""Fibonacci Suite"" (2001). Also 84-tET version of 11-limit ""Orwell"""""
502,canton.scl,canton,12,"""Jake Freivald, a 2.3.11/7.13/7 subgroup scale"""
503,cantonpenta.scl,cantonpenta,12,"""Canton scale in 13-limit pentacircle (351/350 and 364/363) temperament, 271-tET"""
504,capurso.scl,capurso,12,"""Equal temperament with equal beating 3/1 = 4/1 opposite (2009). Circular Harmonic System C.HA.S."""
505,carlos_alpha.scl,carlos alpha,18,"""Wendy Carlos' Alpha scale with perfect fifth divided in nine"""
506,carlos_alpha2.scl,carlos alpha2,36,"""Wendy Carlos' Alpha prime scale with perfect fifth divided by eightteen"""
507,carlos_beta.scl,carlos beta,22,"""Wendy Carlos' Beta scale with perfect fifth divided by eleven"""
508,carlos_beta2.scl,carlos beta2,44,"""Wendy Carlos' Beta prime scale with perfect fifth divided by twentytwo"""
509,carlos_Gamma.scl,carlos Gamma,35,"""Wendy Carlos' Gamma scale with third divided by eleven or fifth by twenty"""
510,carlos_harm.scl,carlos harm,12,"""Carlos Harmonic & Ben Johnston's scale of 'Blues' from Suite f.micr.piano (1977) & David Beardsley's scale of 'Science Friction'"""
